time,Open,High,Low,Close,Volume
2026-05-07 22:45:00+00:00,634.27,634.87,633.79,634.61,2802.3
2026-05-07 22:50:00+00:00,634.62,635.8,634.5,635.64,5041.96
2026-05-07 22:55:00+00:00,635.64,636.11,635.41,635.76,1811.43
2026-05-07 23:00:00+00:00,635.79,636.26,634.46,636.25,6068.58
2026-05-07 23:05:00+00:00,636.25,636.71,636.06,636.54,1119.28
2026-05-07 23:10:00+00:00,636.55,636.85,636.21,636.32,725.28
2026-05-07 23:15:00+00:00,636.32,636.61,635.86,635.89,722.33
2026-05-07 23:20:00+00:00,635.9,636.82,635.89,636.54,634.95
2026-05-07 23:25:00+00:00,636.54,637.35,636.54,636.91,1198.58
2026-05-07 23:30:00+00:00,636.9,637.02,636.54,636.57,777.06
2026-05-07 23:35:00+00:00,636.57,637.24,636.46,636.95,957.4
2026-05-07 23:40:00+00:00,636.95,637.24,636.88,637.16,839.5
2026-05-07 23:45:00+00:00,637.15,637.31,636.96,637.3,460.27
2026-05-07 23:50:00+00:00,637.3,637.75,637.05,637.38,1815.11
2026-05-07 23:55:00+00:00,637.39,637.89,637.25,637.31,1445.26
2026-05-08 00:00:00+00:00,637.32,638.2,636.84,637.93,3713.41
2026-05-08 00:05:00+00:00,637.93,638.39,637.93,638.1,1324.96
2026-05-08 00:10:00+00:00,638.1,638.2,637.8,637.99,1391.86
2026-05-08 00:15:00+00:00,638.0,638.34,637.82,638.33,1311.58
2026-05-08 00:20:00+00:00,638.33,639.45,637.71,639.13,5467.11
2026-05-08 00:25:00+00:00,639.14,639.23,638.28,638.71,4279.82
2026-05-08 00:30:00+00:00,638.71,638.93,638.35,638.61,817.52
2026-05-08 00:35:00+00:00,638.62,638.89,637.63,637.67,1805.39
2026-05-08 00:40:00+00:00,637.68,638.28,637.64,638.06,591.12
2026-05-08 00:45:00+00:00,638.07,638.07,637.62,638.01,676.86
2026-05-08 00:50:00+00:00,638.01,638.01,637.4,637.44,702.98
2026-05-08 00:55:00+00:00,637.43,638.16,637.33,638.16,953.22
2026-05-08 01:00:00+00:00,638.16,638.85,638.16,638.4,936.32
2026-05-08 01:05:00+00:00,638.4,638.41,637.77,637.82,740.2
2026-05-08 01:10:00+00:00,637.82,637.82,636.72,636.82,1158.36
2026-05-08 01:15:00+00:00,636.83,637.72,636.46,637.68,1057.06
2026-05-08 01:20:00+00:00,637.67,637.8,637.32,637.54,431.13
2026-05-08 01:25:00+00:00,637.55,638.13,637.55,638.09,395.63
2026-05-08 01:30:00+00:00,638.09,638.71,637.99,638.5,607.18
